category1_code,category2_code,product_code,title,imageurl,price_eur,title_cleaned
JEWELRY,BRACELETS,PJ3882,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/ruban-bracelet-white-diamond-white-gold-packshot-default-j3882-9527991762974.jpg",96000.0,18 karat weißgold diamanten
JEWELRY,RINGS,PJ4137,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/plume-de-chanel-ring-white-gold-diamond-packshot-default-j4137-9528988008478.jpg",18800.0,18 karat weißgold diamanten
MAKEUP,NAILS,PP018196,SANFTER NAGELLACKENTFERNER,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.38,h_0.38,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/le-dissolvant-douceur-nail-colour-remover-1-7fl-oz--packshot-default-158910-8839765262366.jpg",23.0,sanfter nagellackentferner
FASHION,COSTUME JEWELRY,PABC159B14705,Metall & Strass  Silberfarben & Kristall,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pendant-earrings-silver-crystal-metal-strass-metal-strass-packshot-artistique-vue2-abc159b14705ns703-9527291576350.jpg",990.0,metall & strass silberfarben & kristall
FASHION,HANDBAGS,PA37590Y04634,Kalbsleder in Vintage-Optik & goldfarbenes Metall  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/maxi-2-55-handbag-black-aged-calfskin-gold-tone-metal-aged-calfskin-gold-tone-metal-packshot-default-a37590y04634c3906-9526826336286.jpg",11100.0,kalbsleder in vintage-optik & goldfarbenes metall schwarz
MAKEUP,FACE,PP024893,POUDRE BELLE MINE NATURELLE,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-beiges-healthy-glow-sheer-powder-b20-0-4oz--packshot-default-185872-9535753682974.jpg",57.0,poudre belle mine naturelle
MAKEUP,EYES,PP100723,SET MIT NOIR ALLURE UND ROUGE ALLURE L'EXTRAIT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/set-with-noir-allure-and-rouge-allure-l-extrait-854-1pce-packshot-default-100723-9532950380574.jpg",107.0,set mit noir allure und rouge allure l extrait
FRAGRANCE,MEN,PP101560,LES EXCLUSIFS DE CHANEL,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/eau-de-cologne-les-exclusifs-de-chanel-eau-de-parfum-6-8fl-oz--packshot-default-101565-8857107431454.jpg",320.0,les exclusifs de chanel
FRAGRANCE,MEN,PP102430,LES EAUX DE CHANEL - EAU DE TOILETTE ZERSTÄUBER,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/paris-riviera-les-eaux-de-chanel-eau-de-toilette-spray-4-2fl-oz--packshot-default-102430-8830044995614.jpg",142.0,les eaux de chanel - eau de toilette zerstäuber
FRAGRANCE,WOMEN,PP105120,EAU DE TOILETTE TWIST AND SPRAY,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/n-5-eau-de-toilette-twist-and-spray-3x0-7fl-oz--packshot-default-105120-9535758270494.jpg",118.0,eau de toilette twist and spray
FRAGRANCE,MEN,PP107970,2-IN-1 REINIGUNGSGEL,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.60,h_0.6,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/bleu-de-chanel-2-in-1-cleansing-gel-3-4fl-oz--packshot-default-107970-9523006701598.jpg",56.0,2-in-1 reinigungsgel
FRAGRANCE,WOMEN,PP105117,EAU DE PARFUM TWIST AND SPRAY,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/n-5-eau-premiere-eau-de-parfum-twist-and-spray-3x0-7fl-oz--packshot-default-105117-9535758434334.jpg",136.0,eau de parfum twist and spray
EYEWEAR,SUNGLASSES,PA71419,Grau. Gläser: Hellblau  Verspiegelt,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/shield-sunglasses-gray-acetate-acetate-packshot-default-a71419x08101s9761-8846269808670.jpg",1050.0,grau gläser hellblau verspiegelt
EYEWEAR,BLUE LIGHT GLASSES,PA71428,Goldfarben. Gläser: Transparent,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/round-blue-light-glasses-gold-metal-sequins-metal-sequins-packshot-default-a71428x07204l3412-9516327239710.jpg",540.0,goldfarben gläser transparent
EYEWEAR,SUNGLASSES,PA71438,Schwarz. Gläser: Grau  Mit Verlauf,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/cat-eye-sunglasses-black-acetate-acetate-packshot-default-a71438x08101s0116-8853150760990.jpg",560.0,schwarz gläser grau mit verlauf
FRAGRANCE,WOMEN,PP116120,PARFUM TASCHENZERSTÄUBER,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/0-25fl-oz--packshot-default-116120-8833880260638.jpg",116.0,parfum taschenzerstäuber
FRAGRANCE,WOMEN,PP116250,L'EAU PRIVÉE – DUFT FÜR DIE NACHT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-mademoiselle-l-eau-privee-eau-pour-la-nuit-spray-3-4fl-oz--packshot-default-116260-9535754797086.jpg",136.0,l eau privée duft für die nacht
FRAGRANCE,WOMEN,PP116450,EAU DE TOILETTE ZERSTÄUBER,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.55,h_0.55,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-mademoiselle-eau-de-toilette-spray-3-4fl-oz--packshot-default-116460-8817969004574.jpg",136.0,eau de toilette zerstäuber
FRAGRANCE,BATH AND BODY,PP116945,HYDRATISIERENDE KÖRPEREMULSION,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.55,h_0.55,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-mademoiselle-moisturizing-body-lotion-6-8fl-oz--packshot-default-116945-8825994510366.jpg",60.0,hydratisierende körperemulsion
FRAGRANCE,WOMEN,PP119430,EAU DE PARFUM ZERSTÄUBER,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/n-19-eau-de-parfum-spray-3-4fl-oz--packshot-default-119530-9519205285918.jpg",157.0,eau de parfum zerstäuber
FRAGRANCE,BATH AND BODY,PP120940,HYDRATISIERENDE KÖRPEREMULSION,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/gabrielle-chanel-moisturizing-body-lotion-6-8fl-oz--packshot-default-120940-8833880293406.jpg",60.0,hydratisierende körperemulsion
FRAGRANCE,MEN,PP123700,DEODORANT STICK,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/allure-homme-sport-deodorant-stick-2oz--packshot-default-123700-8824197283870.jpg",39.0,deodorant stick
FASHION,HANDBAGS,PAS4098B13245,Satin & goldfarbenes Metall  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/clutch-black-satin-gold-tone-metal-satin-gold-tone-metal-packshot-artistique-vue1-as4098b1324594305-9524208402462.jpg",4300.0,satin & goldfarbenes metall schwarz
FASHION,SHOES,PG45185B14056,Schaffell  Tweed & Lammleder  Dunkelbeige & Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/short-boots-dark-beige-black-shearling-sheepskin-tweed-lambskin-shearling-sheepskin-tweed-lambskin--packshot-artistique-vue4-g45185b14056nr319-9529166888990.jpg",1800.0,schaffell tweed & lammleder dunkelbeige & schwarz
JEWELRY,NECKLACES,PJ10813,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/etoile-filante-necklace-diamond-white-gold-packshot-default-j10813-9527983177758.jpg",6250.0,18 karat weißgold diamanten
JEWELRY,EARRINGS,PJ10814,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/etoile-filante-earrings-white-diamond-white-gold-packshot-default-j10814-8825232424990.jpg",9800.0,18 karat weißgold diamanten
JEWELRY,RINGS,PJ11149,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/ruban-ring-diamond-white-gold-packshot-default-j11149-9528988237854.jpg",18200.0,18 karat weißgold diamanten
JEWELRY,BRACELETS,PJ11491,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/comete-chevron-bracelet-white-white-gold-diamond-packshot-default-j11491-8834196078622.jpg",16400.0,18 karat weißgold diamanten
JEWELRY,EARRINGS,PJ11690,18 Karat Weißgold  Diamanten  Zuchtperlen,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/comete-perlee-ear-cuff-white-white-gold-diamond-pearl-packshot-default-j11690-8828234334238.jpg",11400.0,18 karat weißgold diamanten zuchtperlen
FASHION,HEADWEAR,PAA9320B13679,Kaschmir  Schwarz & Fuchsia,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/knit-bonnet-black-fuchsia-cashmere-cashmere-packshot-artistique-vue1-aa9320b13679nq408-9529166757918.jpg",670.0,kaschmir schwarz & fuchsia
FASHION,SCARVES,PAA9507B14321,Kaschmir  Schwarz & Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/scarf-black-white-cashmere-cashmere-packshot-artistique-vue2-aa9507b14321nr963-9527219552286.jpg",1070.0,kaschmir schwarz & weiß
FASHION,HEADWEAR,PAA9609B14772,Seidentwill  Beige  Schwarz & Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/bucket-hat-beige-black-white-silk-twill-silk-twill-packshot-artistique-vue1-aa9609b14772ns764-9527220994078.jpg",1200.0,seidentwill beige schwarz & weiß
FASHION,HEADWEAR,PAA9614B14783,Seidentwill  Schwarz & Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/beret-black-white-silk-twill-silk-twill-packshot-artistique-vue1-aa9614b14783ns765-9527221026846.jpg",990.0,seidentwill schwarz & weiß
JEWELRY,NECKLACES,PJ11934,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/comete-chevron-transformable-necklace-white-diamond-white-gold-packshot-default-j11934-9533279109150.jpg",35500.0,18 karat weißgold diamanten
JEWELRY,N°5,PJ12002,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/eternal-n-5-ring-white-white-gold-diamond-packshot-default-j12002-9527972429854.jpg",9500.0,18 karat weißgold diamanten
EYEWEAR,SUNGLASSES,PA71512,Bordeaux & goldfarben. Gläser: Grau  Mit Verlauf,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/round-sunglasses-burgundy-gold-acetate-acetate-packshot-default-a71512x08101s2016-9518584397854.jpg",1060.0,bordeaux & goldfarben gläser grau mit verlauf
JEWELRY,BRACELETS,PJ12065,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/bouton-de-camelia-bracelet-white-white-gold-diamond-packshot-default-j12065-8845581123614.jpg",27200.0,18 karat weißgold diamanten
FASHION,CAMELLIAS,PAA9315B13598,Baumwolle  Silberfarben,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/camellia-silver-cotton-cotton-packshot-artistique-vue1-aa9315b13598nq239-9533694836766.jpg",990.0,baumwolle silberfarben
FASHION,OTHER ACCESSORIES,PAA9439B13870,Lammfell & Kaschmir  Elfenbein,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/mittens-ivory-lambskin-shearling-cashmere-lambskin-shearling-cashmere-packshot-artistique-vue2-aa9439b1387010800-9529166528542.jpg",1090.0,lammfell & kaschmir elfenbein
FASHION,SCARVES,PAA9564B14517,Seidentwill  Rosa  Schwarz & Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-scarf-pink-black-white-silk-twill-silk-twill-packshot-artistique-vue2-aa9564b14517ns555-9527221944350.jpg",490.0,seidentwill rosa schwarz & weiß
FASHION,CAMELLIAS,PAA9624B14804,n.a.,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/n.a.",790.0,
JEWELRY,NECKLACES,PJ2580,Kleines Modell  18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/fil-de-camelia-necklace-diamond-white-gold-packshot-default-j2580-9527991697438.jpg",9850.0,kleines modell 18 karat weißgold diamanten
JEWELRY,EARRINGS,PJ62679,18 Karat Weißgold  Diamanten,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/comete-earrings-white-diamond-white-gold-packshot-default-j62679-9527975051294.jpg",57000.0,18 karat weißgold diamanten
FASHION,COSTUME JEWELRY,PABB236B13253,Metall  Harz & Glasperlen  Goldfarben & Braun,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-necklace-gold-brown-metal-resin-glass-pearls-metal-resin-glass-pearls-packshot-artistique-vue3-abb236b13253no880-9524088668190.jpg",2360.0,metall harz & glasperlen goldfarben & braun
FASHION,COSTUME JEWELRY,PABB260B13560,Metall  Glasperlen & Strass  Goldfarben  Perlmuttweiß & Kristall,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/bracelet-gold-pearly-white-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue1-abb260b13560nq105-9524088504350.jpg",3600.0,metall glasperlen & strass goldfarben perlmuttweiß & kristall
FASHION,COSTUME JEWELRY,PABB288B13554,Metall  Glasperlen & Strass  Goldfarben  Beige & Kristall,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/necklace-gold-beige-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue2-abb288b13554nq108-9524094402590.jpg",3990.0,metall glasperlen & strass goldfarben beige & kristall
FASHION,COSTUME JEWELRY,PABB308B13554,Metall  Glasperlen & Strass  Goldfarben  Beige & Kristall,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/earrings-gold-beige-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue2-abb308b13554nq108-9524094337054.jpg",990.0,metall glasperlen & strass goldfarben beige & kristall
FASHION,COSTUME JEWELRY,PABB374B13568,Metall & Harz  Goldfarben & Gelb,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-pendant-necklace-gold-yellow-metal-resin-metal-resin-packshot-artistique-vue1-abb374b13568nq090-9523934167070.jpg",1050.0,metall & harz goldfarben & gelb
FRAGRANCE,MEN,PP102410,LES EAUX DE CHANEL - EAU DE TOILETTE ZERSTÄUBER,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/paris-biarritz-les-eaux-de-chanel-eau-de-toilette-spray-4-2fl-oz--packshot-default-102410-8852332281886.jpg",142.0,les eaux de chanel - eau de toilette zerstäuber
FRAGRANCE,WOMEN,PP102440,LES EAUX DE CHANEL – EAU DE TOILETTE ZERSTÄUBER,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/paris-paris-les-eaux-de-chanel-eau-de-toilette-spray-4-2fl-oz--packshot-default-102440-8849829625886.jpg",142.0,les eaux de chanel eau de toilette zerstäuber
FASHION,COSTUME JEWELRY,PABB383B13571,Harz  Rosa  Rot & Blau,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/cuff-pink-red-blue-brown-resin-resin-packshot-artistique-vue2-abb383b13571nq141-9523933872158.jpg",910.0,harz rosa rot & blau
FASHION,COSTUME JEWELRY,PABC102B14701,Metall  Glasperlen  Modeschmuckperlen & Strass  Goldfarben  Perlmuttweiß & Kristall,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/clip-on-earrings-gold-pearly-white-crystal-metal-glass-pearls-imitation-pearls-strass-metal-glass-pearls-imitation-pearls-strass-packshot-artistique-vue1-abc102b14701ns709-9527288987678.jpg",1420.0,metall glasperlen modeschmuckperlen & strass goldfarben perlmuttweiß & kristall
FASHION,SMALL LEATHER GOODS,PAP3378B12912,Glänzendes Kalbsleder in Vintage-Optik & goldfarbenes Metall  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/clutch-with-chain-black-shiny-aged-calfskin-gold-tone-metal-shiny-aged-calfskin-gold-tone-metal-packshot-artistique-vue2-ap3378b1291294305-9523654164510.jpg",2800.0,glänzendes kalbsleder in vintage-optik & goldfarbenes metall schwarz
FASHION,SMALL LEATHER GOODS,PAP3575B14310,Lammleder  Harz & goldfarbenes Metall  Rosa,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/flap-phone-holder-with-chain-pink-lambskin-resin-gold-tone-metal-lambskin-resin-gold-tone-metal-packshot-artistique-vue2-ap3575b14310nr647-9527225974814.jpg",3950.0,lammleder harz & goldfarbenes metall rosa
FRAGRANCE,WOMEN,PP105710,PARFÜMIERTE SEIFE,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/n-5-the-bath-soap-5-3oz--packshot-default-105700-8851414056990.jpg",35.0,parfümierte seife
FRAGRANCE,MEN,PP107120,PARFUM TWIST AND SPRAY,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/bleu-de-chanel-parfum-twist-and-spray-3x0-7fl-oz--packshot-default-107120-9535754666014.jpg",136.0,parfum twist and spray
FRAGRANCE,MEN,PP107187,PARFUM LIMITIERTE EDITION 100 ML,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/bleu-de-chanel-limited-edition-parfum-spray-3-4fl-oz--packshot-default-107187-9535749521438.jpg",160.0,parfum limitierte edition 100 ml
FRAGRANCE,BATH AND BODY,PP107580,3-IN-1 FEUCHTIGKEITSPFLEGE,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/bleu-de-chanel-3-in-1-moisturizer-3-2fl-oz--packshot-default-107580-9522538151966.jpg",65.0,3-in-1 feuchtigkeitspflege
FASHION,SMALL LEATHER GOODS,PAP3584B14336,Lammleder  Mischfasern  Kalbsleder & goldfarbenes Metall  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pouch-black-lambskin-mixed-fibers-calfskin-gold-tone-metal-lambskin-mixed-fibers-calfskin-gold-tone-metal-packshot-artistique-vue4-ap3584b1433694305-9527225319454.jpg",3200.0,lammleder mischfasern kalbsleder & goldfarbenes metall schwarz
FASHION,COSTUME JEWELRY,PABC203B14733,Metall & Glasperlen  Silberfarben  Schwarz & Perlmuttweiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/choker-silver-black-pearly-white-metal-glass-pearls-metal-glass-pearls-packshot-artistique-vue1-abc203b14733ns727-9527293149214.jpg",1120.0,metall & glasperlen silberfarben schwarz & perlmuttweiß
FRAGRANCE,BATH AND BODY,PP113730,KÖRPERCREME,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-noir-body-cream-5oz--packshot-default-113730-8833880883230.jpg",86.0,körpercreme
